id,houseLink,pictureurl,area,road,size,totlefloor,floor,year,room,hall,bath,totalprice,unitprice
45620B,https://www.sinyi.com.tw/buy/house/45620B/?breadcrumb=list,https://res.sinyi.com.tw/buy/45620B/smallimg/A.JPG,文山區,木柵路一段,98.49,14,5,12.7,4,2,2,5288,53.69
81611U,https://www.sinyi.com.tw/buy/house/81611U/?breadcrumb=list,https://res.sinyi.com.tw/buy/81611U/smallimg/A.JPG,內湖區,星雲街,60.46,14,3,16.2,2,2,2,5608,92.76
61394R,https://www.sinyi.com.tw/buy/house/61394R/?breadcrumb=list,https://res.sinyi.com.tw/buy/61394R/smallimg/A.JPG,中山區,林森北路,95.15,24,23,7.4,4,2,3,8080,84.92
32859G,https://www.sinyi.com.tw/buy/house/32859G/?breadcrumb=list,https://res.sinyi.com.tw/buy/32859G/smallimg/A.JPG,北投區,中和街,41.54,19,9,22.7,4,2,2,2080,50.07
63263Q,https://www.sinyi.com.tw/buy/house/63263Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/63263Q/smallimg/A.JPG,大安區,濟南路三段,55.62,7,3,45.0,4,2,2,5588,100.47
12714H,https://www.sinyi.com.tw/buy/house/12714H/?breadcrumb=list,https://res.sinyi.com.tw/buy/12714H/smallimg/A.JPG,北投區,石牌路二段,75.71,7,2,10.2,3,2,3,4998,66.02
70602F,https://www.sinyi.com.tw/buy/house/70602F/?breadcrumb=list,https://res.sinyi.com.tw/buy/70602F/smallimg/A.JPG,中正區,仁愛路一段,64.69,16,4,22.6,3,2,2,6388,98.75
79920S,https://www.sinyi.com.tw/buy/house/79920S/?breadcrumb=list,https://res.sinyi.com.tw/buy/79920S/smallimg/A.JPG,北投區,崗山路,50.76,12,5,13.2,3,2,2,2580,50.83
07825E,https://www.sinyi.com.tw/buy/house/07825E/?breadcrumb=list,https://res.sinyi.com.tw/buy/07825E/smallimg/A.JPG,南港區,重陽路,38.35,7,7,12.1,2,2,1,2350,61.28
60415Y,https://www.sinyi.com.tw/buy/house/60415Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/60415Y/smallimg/A.JPG,南港區,經貿二路,49.89,13,2,10.3,2,2,2,3650,73.16
34676A,https://www.sinyi.com.tw/buy/house/34676A/?breadcrumb=list,https://res.sinyi.com.tw/buy/34676A/smallimg/A.JPG,內湖區,內湖路三段,86.29,19,5,3.9,3,2,2,6888,79.82
23743N,https://www.sinyi.com.tw/buy/house/23743N/?breadcrumb=list,https://res.sinyi.com.tw/buy/23743N/smallimg/A.JPG,內湖區,成功路四段,46.13,12,4,30.4,3,2,2,2980,64.6
74712E,https://www.sinyi.com.tw/buy/house/74712E/?breadcrumb=list,https://res.sinyi.com.tw/buy/74712E/smallimg/A.JPG,信義區,松信路,26.83,5,3,43.1,3,2,1,2080,77.53
97540N,https://www.sinyi.com.tw/buy/house/97540N/?breadcrumb=list,https://res.sinyi.com.tw/buy/97540N/smallimg/A.JPG,大安區,仁愛路四段,146.03,13,4,8.3,3,2,5,15500,106.14
88321X,https://www.sinyi.com.tw/buy/house/88321X/?breadcrumb=list,https://res.sinyi.com.tw/buy/88321X/smallimg/A.JPG,信義區,松勤街,19.94,19,14,13.2,1,1,1,2488,124.77
78338D,https://www.sinyi.com.tw/buy/house/78338D/?breadcrumb=list,https://res.sinyi.com.tw/buy/78338D/smallimg/A.JPG,南港區,興中路,51.04,25,10,8.4,3,2,2,3850,75.43
69136D,https://www.sinyi.com.tw/buy/house/69136D/?breadcrumb=list,https://res.sinyi.com.tw/buy/69136D/smallimg/A.JPG,大安區,光復南路,25.34,14,14,12.7,1,1,1,3180,125.49
66903Q,https://www.sinyi.com.tw/buy/house/66903Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/66903Q/smallimg/A.JPG,松山區,健康路,42.35,12,9,21.6,3,2,2,3380,79.81
32785V,https://www.sinyi.com.tw/buy/house/32785V/?breadcrumb=list,https://res.sinyi.com.tw/buy/32785V/smallimg/A.JPG,北投區,大度路三段,43.33,19,18,9.1,2,1,1,1998,46.11
83856U,https://www.sinyi.com.tw/buy/house/83856U/?breadcrumb=list,https://res.sinyi.com.tw/buy/83856U/smallimg/A.JPG,南港區,東新街,74.56,15,4,11.0,4,2,2,6600,88.52
97121S,https://www.sinyi.com.tw/buy/house/97121S/?breadcrumb=list,https://res.sinyi.com.tw/buy/97121S/smallimg/A.JPG,大安區,光復南路,73.31,14,7,8.7,2,2,2,9880,134.77
93979V,https://www.sinyi.com.tw/buy/house/93979V/?breadcrumb=list,https://res.sinyi.com.tw/buy/93979V/smallimg/A.JPG,中正區,惠安街,13.63,7,6,40.4,2,1,1,798,58.55
21052J,https://www.sinyi.com.tw/buy/house/21052J/?breadcrumb=list,https://res.sinyi.com.tw/buy/21052J/smallimg/A.JPG,士林區,社正路,48.17,7,4,5.8,2,2,1,2690,55.84
86729D,https://www.sinyi.com.tw/buy/house/86729D/?breadcrumb=list,https://res.sinyi.com.tw/buy/86729D/smallimg/A.JPG,內湖區,成功路五段,60.37,11,1,23.8,4,2,2,4500,74.54
53896V,https://www.sinyi.com.tw/buy/house/53896V/?breadcrumb=list,https://res.sinyi.com.tw/buy/53896V/smallimg/A.JPG,中山區,長安東路二段,47.17,14,12,13.7,1,2,2,4580,97.1
22465J,https://www.sinyi.com.tw/buy/house/22465J/?breadcrumb=list,https://res.sinyi.com.tw/buy/22465J/smallimg/A.JPG,士林區,文林路,75.26,15,15,4.8,4,2,2,6188,82.22
15129A,https://www.sinyi.com.tw/buy/house/15129A/?breadcrumb=list,https://res.sinyi.com.tw/buy/15129A/smallimg/A.JPG,大安區,永康街,157.47,13,7,19.3,5,2,4,16888,107.25
87355D,https://www.sinyi.com.tw/buy/house/87355D/?breadcrumb=list,https://res.sinyi.com.tw/buy/87355D/smallimg/A.JPG,南港區,園區街,34.75,14,3,11.8,2,2,1,2500,71.94
11836N,https://www.sinyi.com.tw/buy/house/11836N/?breadcrumb=list,https://res.sinyi.com.tw/buy/11836N/smallimg/A.JPG,內湖區,大湖山莊街,34.69,14,9,12.3,2,2,1,2388,68.84
02526D,https://www.sinyi.com.tw/buy/house/02526D/?breadcrumb=list,https://res.sinyi.com.tw/buy/02526D/smallimg/A.JPG,萬華區,大理街,89.08,10,6,13.9,4,2,2,5600,62.86
68826S,https://www.sinyi.com.tw/buy/house/68826S/?breadcrumb=list,https://res.sinyi.com.tw/buy/68826S/smallimg/A.JPG,南港區,福德街,37.62,12,2,22.8,1,1,1,2133,56.7
31945N,https://www.sinyi.com.tw/buy/house/31945N/?breadcrumb=list,https://res.sinyi.com.tw/buy/31945N/smallimg/A.JPG,信義區,中坡北路,33.79,12,11,36.7,3,2,2,2850,84.34
99583Q,https://www.sinyi.com.tw/buy/house/99583Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/99583Q/smallimg/A.JPG,北投區,文林北路,71.47,14,3,14.3,2,2,1,5250,73.46
40006C,https://www.sinyi.com.tw/buy/house/40006C/?breadcrumb=list,https://res.sinyi.com.tw/buy/40006C/smallimg/A.JPG,北投區,西安街二段,54.71,8,3,16.7,4,2,2,3780,69.09
43390Z,https://www.sinyi.com.tw/buy/house/43390Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/43390Z/smallimg/A.JPG,內湖區,星雲街,46.6,14,10,16.2,3,2,2,4288,92.02
37520R,https://www.sinyi.com.tw/buy/house/37520R/?breadcrumb=list,https://res.sinyi.com.tw/buy/37520R/smallimg/A.JPG,內湖區,大湖山莊街,11.64,10,5,27.6,1,1,1,838,71.99
18654B,https://www.sinyi.com.tw/buy/house/18654B/?breadcrumb=list,https://res.sinyi.com.tw/buy/18654B/smallimg/A.JPG,內湖區,金湖路,81.42,24,19,8.3,4,2,3,9368,115.06
62589R,https://www.sinyi.com.tw/buy/house/62589R/?breadcrumb=list,https://res.sinyi.com.tw/buy/62589R/smallimg/A.JPG,大安區,光復南路,25.84,14,8,12.7,1,2,1,3100,119.97
23540K,https://www.sinyi.com.tw/buy/house/23540K/?breadcrumb=list,https://res.sinyi.com.tw/buy/23540K/smallimg/A.JPG,內湖區,成功路二段,100.15,14,7,5.4,3,2,2,7200,71.89
16239T,https://www.sinyi.com.tw/buy/house/16239T/?breadcrumb=list,https://res.sinyi.com.tw/buy/16239T/smallimg/A.JPG,中山區,南京東路三段,80.11,17,9,11.5,4,2,2,8888,110.95
15676P,https://www.sinyi.com.tw/buy/house/15676P/?breadcrumb=list,https://res.sinyi.com.tw/buy/15676P/smallimg/A.JPG,大同區,延平北路一段,65.56,12,10,6.9,4,2,2,4980,75.96
40662X,https://www.sinyi.com.tw/buy/house/40662X/?breadcrumb=list,https://res.sinyi.com.tw/buy/40662X/smallimg/A.JPG,中山區,中山北路二段,107.47,16,3,5.5,3,2,4,9800,91.19
09479X,https://www.sinyi.com.tw/buy/house/09479X/?breadcrumb=list,https://res.sinyi.com.tw/buy/09479X/smallimg/A.JPG,士林區,基河路,11.91,7,7,24.5,1,1,1,998,83.8
36090U,https://www.sinyi.com.tw/buy/house/36090U/?breadcrumb=list,https://res.sinyi.com.tw/buy/36090U/smallimg/A.JPG,內湖區,金湖路,82.66,5,1,15.2,3,2,2,6680,80.81
04595N,https://www.sinyi.com.tw/buy/house/04595N/?breadcrumb=list,https://res.sinyi.com.tw/buy/04595N/smallimg/A.JPG,士林區,士東路,136.8,15,5,12.2,4,2,3,12760,93.27
66114B,https://www.sinyi.com.tw/buy/house/66114B/?breadcrumb=list,https://res.sinyi.com.tw/buy/66114B/smallimg/A.JPG,大安區,潮州街,210.25,16,12,6.4,3,2,4,19800,94.17
82009C,https://www.sinyi.com.tw/buy/house/82009C/?breadcrumb=list,https://res.sinyi.com.tw/buy/82009C/smallimg/A.JPG,士林區,福林路,33.59,8,3,5.8,2,2,2,2888,85.98
45921P,https://www.sinyi.com.tw/buy/house/45921P/?breadcrumb=list,https://res.sinyi.com.tw/buy/45921P/smallimg/A.JPG,大安區,信義路四段,104.62,15,13,9.4,4,2,3,14300,136.69
29035V,https://www.sinyi.com.tw/buy/house/29035V/?breadcrumb=list,https://res.sinyi.com.tw/buy/29035V/smallimg/A.JPG,內湖區,港墘路,129.63,16,3,7.8,2,2,2,9500,73.29
07943P,https://www.sinyi.com.tw/buy/house/07943P/?breadcrumb=list,https://res.sinyi.com.tw/buy/07943P/smallimg/A.JPG,信義區,基隆路二段,34.89,15,13,6.4,2,2,1,3680,105.47
41141C,https://www.sinyi.com.tw/buy/house/41141C/?breadcrumb=list,https://res.sinyi.com.tw/buy/41141C/smallimg/A.JPG,內湖區,安泰街,54.71,9,3,11.5,3,2,2,2300,42.04
35942P,https://www.sinyi.com.tw/buy/house/35942P/?breadcrumb=list,https://res.sinyi.com.tw/buy/35942P/smallimg/A.JPG,中山區,長安東路二段,60.9,14,4,18.6,4,2,2,5980,98.19
68817Y,https://www.sinyi.com.tw/buy/house/68817Y,https://res.sinyi.com.tw/buy/50684P/smallimg/A.JPG,北投區,大同街,63.32,14,2,16.1,4,2,2,3380,53.38
04811Y,https://www.sinyi.com.tw/buy/house/04811Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/04811Y/smallimg/A.JPG,內湖區,民權東路六段,78.28,15,3,13.1,4,2,3,4800,61.32
73829R,https://www.sinyi.com.tw/buy/house/73829R/?breadcrumb=list,https://res.sinyi.com.tw/buy/73829R/smallimg/A.JPG,內湖區,成功路三段,114.71,8,4,7.8,4,2,2,6600,57.54
24371W,https://www.sinyi.com.tw/buy/house/24371W/?breadcrumb=list,https://res.sinyi.com.tw/buy/24371W/smallimg/A.JPG,中山區,新生北路二段,36.45,17,15,24.7,2,2,1,2310,63.37
74528E,https://www.sinyi.com.tw/buy/house/74528E/?breadcrumb=list,https://res.sinyi.com.tw/buy/74528E/smallimg/A.JPG,中山區,建國北路二段,91.29,15,9,10.5,3,2,3,7200,78.87
95383Z,https://www.sinyi.com.tw/buy/house/95383Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/95383Z/smallimg/A.JPG,文山區,木柵路四段,40.84,14,4,10.1,3,2,2,2708,66.31
56041A,https://www.sinyi.com.tw/buy/house/56041A/?breadcrumb=list,https://res.sinyi.com.tw/buy/56041A/smallimg/A.JPG,士林區,中山北路七段,52.33,7,2,31.6,2,2,2,3200,61.15
42461F,https://www.sinyi.com.tw/buy/house/42461F/?breadcrumb=list,https://res.sinyi.com.tw/buy/42461F/smallimg/A.JPG,中山區,農安街,20.94,14,12,11.7,1,1,1,1580,75.45
39405T,https://www.sinyi.com.tw/buy/house/39405T/?breadcrumb=list,https://res.sinyi.com.tw/buy/39405T/smallimg/A.JPG,中正區,師大路,49.1,13,7,10.4,3,2,2,3398,69.21
30978D,https://www.sinyi.com.tw/buy/house/30978D/?breadcrumb=list,https://res.sinyi.com.tw/buy/30978D/smallimg/A.JPG,中山區,吉林路,179.9,14,3,8.7,4,2,5,13980,77.71
90545S,https://www.sinyi.com.tw/buy/house/90545S/?breadcrumb=list,https://res.sinyi.com.tw/buy/90545S/smallimg/A.JPG,中山區,南京東路二段,25.68,18,18,10.5,1,1,1,2080,81.0
35858P,https://www.sinyi.com.tw/buy/house/35858P/?breadcrumb=list,https://res.sinyi.com.tw/buy/35858P/smallimg/A.JPG,中山區,農安街,21.05,14,12,11.7,1,1,1,1620,76.96
30972T,https://www.sinyi.com.tw/buy/house/30972T/?breadcrumb=list,https://res.sinyi.com.tw/buy/30972T/smallimg/A.JPG,內湖區,新富街,102.01,14,5,8.8,4,2,4,7500,73.52
72085A,https://www.sinyi.com.tw/buy/house/72085A/?breadcrumb=list,https://res.sinyi.com.tw/buy/72085A/smallimg/A.JPG,內湖區,新富街,109.36,16,12,6.2,3,2,3,10800,98.76
13734G,https://www.sinyi.com.tw/buy/house/13734G/?breadcrumb=list,https://res.sinyi.com.tw/buy/13734G/smallimg/A.JPG,內湖區,民權東路六段,78.14,14,14,5.6,3,2,2,5960,76.27
70066E,https://www.sinyi.com.tw/buy/house/70066E/?breadcrumb=list,https://res.sinyi.com.tw/buy/70066E/smallimg/A.JPG,中山區,中山北路一段,97.29,15,13,11.6,4,2,2,9800,100.73
92624D,https://www.sinyi.com.tw/buy/house/92624D/?breadcrumb=list,https://res.sinyi.com.tw/buy/92624D/smallimg/A.JPG,內湖區,文湖街,103.84,11,7,5.4,3,2,3,6100,58.74
94360D,https://www.sinyi.com.tw/buy/house/94360D/?breadcrumb=list,https://res.sinyi.com.tw/buy/94360D/smallimg/A.JPG,內湖區,民權東路六段,58.47,14,2,12.2,3,2,2,3200,54.73
80874Y,https://www.sinyi.com.tw/buy/house/80874Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/80874Y/smallimg/A.JPG,文山區,政大一街,53.82,5,1,6.3,3,2,2,2720,50.54
28207W,https://www.sinyi.com.tw/buy/house/28207W/?breadcrumb=list,https://res.sinyi.com.tw/buy/28207W/smallimg/A.JPG,中山區,建國北路二段,106.61,15,14,10.5,3,3,2,6880,64.53
93937S,https://www.sinyi.com.tw/buy/house/93937S/?breadcrumb=list,https://res.sinyi.com.tw/buy/93937S/smallimg/A.JPG,北投區,文林北路,50.64,25,2,4.1,3,2,2,4688,92.58
80851B,https://www.sinyi.com.tw/buy/house/80851B/?breadcrumb=list,https://res.sinyi.com.tw/buy/80851B/smallimg/A.JPG,文山區,景興路,18.63,24,24,25.2,1,1,1,950,50.99
60577Z,https://www.sinyi.com.tw/buy/house/60577Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/60577Z/smallimg/A.JPG,松山區,民生東路五段,47.99,16,15,37.5,3,2,2,3800,79.18
99888T,https://www.sinyi.com.tw/buy/house/99888T/?breadcrumb=list,https://res.sinyi.com.tw/buy/99888T/smallimg/A.JPG,士林區,福港街,56.28,7,2,7.2,3,2,2,3168,56.29
51921W,https://www.sinyi.com.tw/buy/house/51921W/?breadcrumb=list,https://res.sinyi.com.tw/buy/51921W/smallimg/A.JPG,北投區,中山北路七段,44.89,7,7,13.6,2,2,2,2380,53.02
72091K,https://www.sinyi.com.tw/buy/house/72091K/?breadcrumb=list,https://res.sinyi.com.tw/buy/72091K/smallimg/A.JPG,文山區,政大一街,37.44,5,2,6.3,2,2,1,2088,55.77
95768F,https://www.sinyi.com.tw/buy/house/95768F/?breadcrumb=list,https://res.sinyi.com.tw/buy/95768F/smallimg/A.JPG,信義區,光復南路,21.97,12,7,32.3,2,2,1,2268,103.23
67507V,https://www.sinyi.com.tw/buy/house/67507V/?breadcrumb=list,https://res.sinyi.com.tw/buy/67507V/smallimg/A.JPG,內湖區,星雲街,72.5,14,14,16.2,4,2,3,6588,90.87
87053G,https://www.sinyi.com.tw/buy/house/87053G/?breadcrumb=list,https://res.sinyi.com.tw/buy/87053G/smallimg/A.JPG,中山區,復興北路,39.72,13,3,35.0,3,2,2,3180,80.06
21045U,https://www.sinyi.com.tw/buy/house/21045U/?breadcrumb=list,https://res.sinyi.com.tw/buy/21045U/smallimg/A.JPG,內湖區,民權東路六段,75.61,14,13,13.2,4,2,2,5688,75.23
48534X,https://www.sinyi.com.tw/buy/house/48534X/?breadcrumb=list,https://res.sinyi.com.tw/buy/48534X/smallimg/A.JPG,萬華區,西園路二段,30.55,12,3,5.4,1,1,1,1430,46.81
23587F,https://www.sinyi.com.tw/buy/house/23587F/?breadcrumb=list,https://res.sinyi.com.tw/buy/23587F/smallimg/A.JPG,內湖區,大湖山莊街,30.12,5,2,33.8,3,2,2,1760,58.43
91420K,https://www.sinyi.com.tw/buy/house/91420K/?breadcrumb=list,https://res.sinyi.com.tw/buy/91420K/smallimg/A.JPG,內湖區,成功路五段,46.74,16,5,25.6,3,2,5,2988,63.93
12759V,https://www.sinyi.com.tw/buy/house/12759V/?breadcrumb=list,https://res.sinyi.com.tw/buy/12759V/smallimg/A.JPG,文山區,羅斯福路六段,53.05,14,10,13.8,2,2,2,3650,68.8
13095D,https://www.sinyi.com.tw/buy/house/13095D/?breadcrumb=list,https://res.sinyi.com.tw/buy/13095D/smallimg/A.JPG,內湖區,金湖路,130.51,16,8,8.3,4,2,3,12958,99.29
59159X,https://www.sinyi.com.tw/buy/house/59159X/?breadcrumb=list,https://res.sinyi.com.tw/buy/59159X/smallimg/A.JPG,大安區,敦化南路二段,40.86,19,17,35.9,3,2,2,3980,97.41
50107F,https://www.sinyi.com.tw/buy/house/50107F/?breadcrumb=list,https://res.sinyi.com.tw/buy/50107F/smallimg/A.JPG,大同區,歸綏街,31.47,10,5,2.6,2,2,1,1830,58.15
47651N,https://www.sinyi.com.tw/buy/house/47651N/?breadcrumb=list,https://res.sinyi.com.tw/buy/47651N/smallimg/A.JPG,中山區,新生北路二段,30.05,19,8,5.0,2,2,1,3450,114.81
29620R,https://www.sinyi.com.tw/buy/house/29620R/?breadcrumb=list,https://res.sinyi.com.tw/buy/29620R/smallimg/A.JPG,北投區,中央北路三段,38.73,5,3,8.6,2,2,2,1899,49.03
54181U,https://www.sinyi.com.tw/buy/house/54181U/?breadcrumb=list,https://res.sinyi.com.tw/buy/54181U/smallimg/A.JPG,松山區,健康路,54.13,12,11,5.2,3,2,2,4800,88.68
77918P,https://www.sinyi.com.tw/buy/house/77918P/?breadcrumb=list,https://res.sinyi.com.tw/buy/77918P/smallimg/A.JPG,信義區,光復南路,13.0,18,11,12.6,1,1,1,1538,118.31
91704Y,https://www.sinyi.com.tw/buy/house/91704Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/91704Y/smallimg/A.JPG,大同區,涼州街,45.82,10,3,14.3,2,2,5,2760,60.24
16126X,https://www.sinyi.com.tw/buy/house/16126X/?breadcrumb=list,https://res.sinyi.com.tw/buy/16126X/smallimg/A.JPG,信義區,忠孝東路四段,51.21,6,3,33.5,3,2,2,4500,87.87
74699Y,https://www.sinyi.com.tw/buy/house/74699Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/74699Y/smallimg/A.JPG,中山區,新生北路二段,24.09,17,15,24.7,2,2,1,2060,85.51
93597B,https://www.sinyi.com.tw/buy/house/93597B/?breadcrumb=list,https://res.sinyi.com.tw/buy/93597B/smallimg/A.JPG,中山區,新生北路三段,12.82,11,11,8.4,1,1,1,1098,85.65
47568M,https://www.sinyi.com.tw/buy/house/47568M/?breadcrumb=list,https://res.sinyi.com.tw/buy/47568M/smallimg/A.JPG,士林區,通河西街二段,51.67,14,7,9.8,3,2,2,2488,48.15
09414D,https://www.sinyi.com.tw/buy/house/09414D/?breadcrumb=list,https://res.sinyi.com.tw/buy/09414D/smallimg/A.JPG,內湖區,內湖路二段,31.21,12,1,38.3,3,2,2,2800,89.71
32282A,https://www.sinyi.com.tw/buy/house/32282A/?breadcrumb=list,https://res.sinyi.com.tw/buy/32282A/smallimg/A.JPG,大安區,羅斯福路二段,40.32,15,5,3.5,2,2,1,4280,106.15
32764Y,https://www.sinyi.com.tw/buy/house/32764Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/32764Y/smallimg/A.JPG,中山區,南京東路二段,14.91,18,18,10.5,1,1,1,1850,124.08
55410E,https://www.sinyi.com.tw/buy/house/55410E/?breadcrumb=list,https://res.sinyi.com.tw/buy/55410E/smallimg/A.JPG,內湖區,成功路二段,76.08,14,7,5.7,4,2,2,5100,67.03
55674V,https://www.sinyi.com.tw/buy/house/55674V/?breadcrumb=list,https://res.sinyi.com.tw/buy/55674V/smallimg/A.JPG,中山區,新生北路三段,11.85,12,2,39.9,1,1,1,768,64.81
19949Y,https://www.sinyi.com.tw/buy/house/19949Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/19949Y/smallimg/A.JPG,萬華區,艋舺大道,30.28,5,4,42.0,3,2,1,1250,41.28
63788K,https://www.sinyi.com.tw/buy/house/63788K/?breadcrumb=list,https://res.sinyi.com.tw/buy/63788K/smallimg/A.JPG,內湖區,內湖路一段,88.89,14,3,9.4,3,2,2,6280,70.65
64802L,https://www.sinyi.com.tw/buy/house/64802L/?breadcrumb=list,https://res.sinyi.com.tw/buy/64802L/smallimg/A.JPG,南港區,研究院路二段,78.42,18,12,7.2,3,2,2,3998,50.98
62532D,https://www.sinyi.com.tw/buy/house/62532D/?breadcrumb=list,https://res.sinyi.com.tw/buy/62532D/smallimg/A.JPG,信義區,信義路五段,25.97,19,6,11.7,1,1,1,2210,85.1
90407B,https://www.sinyi.com.tw/buy/house/90407B/?breadcrumb=list,https://res.sinyi.com.tw/buy/90407B/smallimg/A.JPG,南港區,研究院路二段,59.73,8,5,12.3,3,2,2,3400,56.92
68817Y,https://www.sinyi.com.tw/buy/house/68817Y,https://res.sinyi.com.tw/buy/39481Z/smallimg/A.JPG,士林區,永平街,27.48,5,5,40.7,3,2,1,1080,39.3
55030B,https://www.sinyi.com.tw/buy/house/55030B/?breadcrumb=list,https://res.sinyi.com.tw/buy/55030B/smallimg/A.JPG,北投區,北投路一段,22.05,11,2,13.0,1,1,1,1280,58.05
07274C,https://www.sinyi.com.tw/buy/house/07274C/?breadcrumb=list,https://res.sinyi.com.tw/buy/07274C/smallimg/A.JPG,文山區,興隆路二段,69.68,11,9,11.9,4,2,2,4580,65.73
26154E,https://www.sinyi.com.tw/buy/house/26154E/?breadcrumb=list,https://res.sinyi.com.tw/buy/26154E/smallimg/A.JPG,文山區,萬隆街,23.48,4,2,48.3,3,1,1,1680,71.55
54222M,https://www.sinyi.com.tw/buy/house/54222M/?breadcrumb=list,https://res.sinyi.com.tw/buy/54222M/smallimg/A.JPG,大同區,通河西街一段,82.6,15,12,11.8,3,2,5,6250,75.67
43785W,https://www.sinyi.com.tw/buy/house/43785W/?breadcrumb=list,https://res.sinyi.com.tw/buy/43785W/smallimg/A.JPG,大安區,羅斯福路三段,42.62,12,7,32.8,2,2,1,3980,93.38
98938C,https://www.sinyi.com.tw/buy/house/98938C/?breadcrumb=list,https://res.sinyi.com.tw/buy/98938C/smallimg/A.JPG,中山區,民生東路二段,14.11,7,2,41.0,1,1,1,820,58.11
12902D,https://www.sinyi.com.tw/buy/house/12902D/?breadcrumb=list,https://res.sinyi.com.tw/buy/12902D/smallimg/A.JPG,內湖區,成功路五段,63.41,13,7,20.2,4,2,2,5200,82.01
47501M,https://www.sinyi.com.tw/buy/house/47501M/?breadcrumb=list,https://res.sinyi.com.tw/buy/47501M/smallimg/A.JPG,北投區,新民路,32.24,5,3,41.4,2,2,2,920,28.54
20083E,https://www.sinyi.com.tw/buy/house/20083E/?breadcrumb=list,https://res.sinyi.com.tw/buy/20083E/smallimg/A.JPG,文山區,保儀路,69.46,24,22,6.7,4,2,2,4800,69.1
00432K,https://www.sinyi.com.tw/buy/house/00432K/?breadcrumb=list,https://res.sinyi.com.tw/buy/00432K/smallimg/A.JPG,萬華區,桂林路,61.25,21,10,5.0,3,2,2,3330,54.37
90389H,https://www.sinyi.com.tw/buy/house/90389H/?breadcrumb=list,https://res.sinyi.com.tw/buy/90389H/smallimg/A.JPG,中山區,南京東路二段,20.48,18,6,10.5,1,1,1,1850,90.33
38043Z,https://www.sinyi.com.tw/buy/house/38043Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/38043Z/smallimg/A.JPG,大安區,復興南路一段,50.69,16,11,39.2,2,2,2,4988,98.4
28562W,https://www.sinyi.com.tw/buy/house/28562W/?breadcrumb=list,https://res.sinyi.com.tw/buy/28562W/smallimg/A.JPG,中山區,長安東路一段,49.03,6,3,48.1,4,1,2,3300,67.31
62296N,https://www.sinyi.com.tw/buy/house/62296N/?breadcrumb=list,https://res.sinyi.com.tw/buy/62296N/smallimg/A.JPG,大安區,仁愛路四段,28.98,14,2,39.2,3,2,0,2680,92.48
05786S,https://www.sinyi.com.tw/buy/house/05786S/?breadcrumb=list,https://res.sinyi.com.tw/buy/05786S/smallimg/A.JPG,中山區,新生北路三段,12.89,11,3,8.4,1,1,1,1088,84.41
90665J,https://www.sinyi.com.tw/buy/house/90665J/?breadcrumb=list,https://res.sinyi.com.tw/buy/90665J/smallimg/A.JPG,中山區,民生東路二段,21.53,4,4,54.4,2,2,0,1980,91.96
39547E,https://www.sinyi.com.tw/buy/house/39547E/?breadcrumb=list,https://res.sinyi.com.tw/buy/39547E/smallimg/A.JPG,士林區,中山北路六段,36.83,5,4,36.8,3,2,2,2540,68.97
02583V,https://www.sinyi.com.tw/buy/house/02583V/?breadcrumb=list,https://res.sinyi.com.tw/buy/02583V/smallimg/A.JPG,信義區,光復南路,36.09,18,5,12.6,1,2,1,3398,94.15
75543C,https://www.sinyi.com.tw/buy/house/75543C/?breadcrumb=list,https://res.sinyi.com.tw/buy/75543C/smallimg/A.JPG,信義區,市民大道六段,107.34,16,14,6.2,4,2,2,10388,96.78
76554S,https://www.sinyi.com.tw/buy/house/76554S/?breadcrumb=list,https://res.sinyi.com.tw/buy/76554S/smallimg/A.JPG,內湖區,康樂街,55.0,15,7,0.9,4,2,2,3850,70.0
